NAME,ADDRESS,CITY,STATE,ZIP,ZIPP4,COUNTY,Geo Point,X,Y
MEDICINE MART LONG TERM CARE PHARMACY,214 SOUTH MAIN STREET,TABOR CITY,NC,28463,1904,COLUMBUS,"34.147052741091095, -78.87700063237325",-78.877001,34.147053
BLOOM - 2772,2226 PARK ROAD,CHARLOTTE,NC,28203,5941,MECKLENBURG,"35.19955168246416, -80.85330105260145",-80.853301,35.199552
RITE AID - 11545,240 SHADOWLINE DRIVE,BOONE,NC,28607,5088,WATAUGA,"36.20263288819722, -81.66010509137682",-81.660105,36.202633
CVS - 7381,1502 LIVE OAK STREET,BEAUFORT,NC,28516,1519,CARTERET,"34.72441061845522, -76.64541690246806",-76.645417,34.724411
KERR DRUG,317 NORTH SALISBURY AVENUE,SPENCER,NC,28159,2513,ROWAN,"35.69150790406649, -80.42541491136902",-80.425415,35.691508
SEASHORE DRUGS,10227 BEACH DRIVE SOUTHWEST,CALABASH,NC,28467,2703,BRUNSWICK,"33.89008846091371, -78.57874626292964",-78.578746,33.890088
SAM'S CLUB - 6573,1170 WESTERN BOULEVARD,JACKSONVILLE,NC,28546,6651,ONSLOW,"34.7841507185808, -77.39618657854776",-77.396187,34.784151
RITE AID - 11567,2 RICEVILLE ROAD,ASHEVILLE,NC,28805,2146,BUNCOMBE,"35.5880105460498, -82.48840456202088",-82.488405,35.588011
BURNSVILLE PHARMACY,310 WEST BYPASS,BURNSVILLE,NC,28714,3220,YANCEY,"35.91548647611993, -82.30336278456484",-82.303363,35.915487
WAL-MART SUPERCENTER - 2836,1051 EAST BROAD STREET,FUQUAY VARINA,NC,27526,1799,WAKE,"35.594700773621796, -78.78115912739177",-78.781159,35.594701
CVS - 4444,3737 NORTH ROXBORO STREET,DURHAM,NC,27704,2744,DURHAM,"36.0395678399838, -78.89968120792139",-78.899681,36.039568
WALGREENS - 9191,4996 COUNTRY CLUB ROAD,WINSTON SALEM,NC,27104,4506,FORSYTH,"36.08403086063565, -80.34783036877647",-80.34783,36.084031
PARSON'S DRUGS,100 SOUTH GREEN STREET,WADESBORO,NC,28170,2781,ANSON,"34.9661940097457, -80.07709788086245",-80.077098,34.966194
BARBEE PHARMACY,415 HARRIS AVENUE,RAEFORD,NC,28376,3111,HOKE,"34.977088702781366, -79.23190843712466",-79.231908,34.977089
KMART,960 KILDAIRE FARM ROAD,CARY,NC,27511,3923,WAKE,"35.773453867202186, -78.78355345722625",-78.783553,35.773454
LANE DRUG,2021 MARTIN LUTHER KING JUNIOR DRIVE,GREENSBORO,NC,27406,3314,GUILFORD,"36.04843902334221, -79.77410364626625",-79.774104,36.048439
MCPHAIL'S PHARMACY,813 WEST FRONT STREET,LILLINGTON,NC,27546,9735,HARNETT,"35.401166021794424, -78.82890976367462",-78.82891,35.401166
H AND H DRUG COMPANY,512 QUEEN STREET,GRIFTON,NC,28530,,PITT,"35.37307365802286, -77.43622033290204",-77.43622,35.373074
KMART,6200 CAPITAL BOULEVARD,RALEIGH,NC,27616,2944,WAKE,"35.8691589378347, -78.57917132749472",-78.579171,35.869159
HOWELL DRUG COMPANY INCORPORATED,311 TEAL DRIVE,RAEFORD,NC,28376,2527,HOKE,"34.98214533703764, -79.23882616979186",-79.238826,34.982145
FAIR BLUFF DISCOUNT DRUG,1089 MAIN STREET,FAIR BLUFF,NC,28439,,COLUMBUS,"34.31380583796902, -79.03542324618586",-79.035423,34.313806
FAMILY CARE SPECIALTY PHARMACY,4922 ALBEMARLE ROAD,CHARLOTTE,NC,28205,6618,MECKLENBURG,"35.19999967884204, -80.7640097228704",-80.76401,35.2
CVS - 3563,2441 NORTH CENTER STREET,HICKORY,NC,28601,1320,CATAWBA,"35.76374583859955, -81.33419077558376",-81.334191,35.763746
CVS - 3853,2344 SOUTH CHURCH STREET,BURLINGTON,NC,27215,5332,ALAMANCE,"36.08073207992151, -79.47483779133096",-79.474838,36.080732
RITE AID - 11337,838 SOUTH MAIN STREET,KERNERSVILLE,NC,27284,3388,FORSYTH,"36.11198814713525, -80.0897670082408",-80.089767,36.111988
THE DRUG STORE,9576 NC HIGHWAY 10 WEST,VALE,NC,28168,,CATAWBA,"35.56812822633654, -81.48077961438769",-81.48078,35.568128
RITE AID - 11501,103 COUNTRY CLUB DRIVE,FAYETTEVILLE,NC,28301,7603,CUMBERLAND,"35.104400658963236, -78.87885545981163",-78.878856,35.104401
WALGREENS - 7365,511 WEST WILLIAMS STREET,APEX,NC,27502,1881,WAKE,"35.73525049041777, -78.86353945138454",-78.86354,35.73525
CENTER PHARMACY,101 ROBESON STREET,FAYETTEVILLE,NC,28301,5520,CUMBERLAND,"35.0545701938593, -78.88631660602651",-78.886317,35.05457
WALGREENS - 9634,6901 GLENWOOD AVENUE,RALEIGH,NC,27612,7142,WAKE,"35.86223720947958, -78.71295685827235",-78.712957,35.862237
CASWELL DEVELOPMENTAL CENTER,2415 WEST VERNON AVENUE,KINSTON,NC,28504,3337,LENOIR,"35.275578305194564, -77.6157874433358",-77.615787,35.275578
RITE AID - 11463,640 JAKE ALEXANDER BOULEVARD WEST,SALISBURY,NC,28147,1367,ROWAN,"35.66397840168183, -80.49838868828729",-80.498389,35.663978
WALGREENS - 7978,1395 WEST D STREET,NORTH WILKESBORO,NC,28659,3505,WILKES,"36.15768338378108, -81.1574135312095",-81.157414,36.157683
DRUGS AMERICA,103 EAST 24TH STREET,LUMBERTON,NC,28358,3651,ROBESON,"34.63524635483537, -79.00733193731905",-79.007332,34.635246
CVS - 7350,5712 CASTLE HAYNE ROAD,CASTLE HAYNE,NC,28429,5112,NEW HANOVER,"34.35403551862423, -77.89947314636862",-77.899473,34.354036
DALLAS EXPRESS PHARMACY INCORPORATED,111A NORTH HOFFMAN STREET,DALLAS,NC,28034,1597,GASTON,"35.3158676351832, -81.18237582168679",-81.182376,35.315868
SUPERTARGET,594 RIVER HIGHWAY,MOORESVILLE,NC,28117,6829,IREDELL,"35.59848707411913, -80.87143708045686",-80.871437,35.598487
O'BERRY NEURO-MEDICAL TREATMENT CENTER,400 OLD SMITHFIELD ROAD,GOLDSBORO,NC,27530,8464,WAYNE,"35.39987044046839, -78.03601703365916",-78.036017,35.39987
ALLEN DRUGS,9026 HIGHWAY 17,POLLOCKSVILLE,NC,28573,,JONES,"34.999025756633316, -77.22506812299547",-77.225068,34.999026
RITE AID - 11516,934 SOUTH LONG DRIVE,ROCKINGHAM,NC,28379,4815,RICHMOND,"34.9281629331728, -79.75232793978255",-79.752328,34.928163
NEIL MEDICAL GROUP,2545 JETPORT ROAD,KINSTON,NC,28504,7339,LENOIR,"35.32276239646738, -77.6066604073519",-77.60666,35.322762
WENDELL DRUG,3430 WENDELL BOULEVARD,WENDELL,NC,27591,6925,WAKE,"35.78434371648932, -78.37129489184575",-78.371295,35.784344
WALGREENS - 12437,1250 FAIRVIEW DRIVE,LEXINGTON,NC,27292,5332,DAVIDSON,"35.78635731923486, -80.2608160397284",-80.260816,35.786357
MASHBURN MEDICAL CENTER,590 MEDICAL PARK DRIVE,MARSHALL,NC,28753,6807,MADISON,"35.80581205088542, -82.65203685761485",-82.652037,35.805812
MOOSE PHARMACY,270 COPPERFIELD BOULEVARD,CONCORD,NC,28025,2441,CABARRUS,"35.44570169957375, -80.59915063689236",-80.599151,35.445702
TROUTMAN 1ST RX PHARMACY,106 WAGNER STREET,TROUTMAN,NC,28166,9627,IREDELL,"35.70155050924858, -80.88898191198562",-80.888982,35.701551
FORSYTH HEALTHCARE PHARMACY,3333 SILAS CREEK PARKWAY,WINSTON SALEM,NC,27103,3013,FORSYTH,"36.07552153569029, -80.29721291324533",-80.297213,36.075522
BI-LO - 279,9108 LAWYERS ROAD,CHARLOTTE,NC,28227,5146,MECKLENBURG,"35.18557238675622, -80.69063326281477",-80.690633,35.185572
CUSTOM CARE PHARMACY INCORPORATED,109 PISGAH CHURCH ROAD,GREENSBORO,NC,27455,2515,GUILFORD,"36.13298552006569, -79.79113852622196",-79.791139,36.132985
WARRENSVILLE DRUG STORE,5121 NC HIGHWAY 88 WEST,WARRENSVILLE,NC,28693,9209,ASHE,"36.46046192767579, -81.51895403030423",-81.518954,36.460462
WAKEMED RALEIGH CAMPUS OUTPATIENT PHARMACY,3000 NEW BERN AVENUE,RALEIGH,NC,27610,1231,WAKE,"35.786104934395205, -78.58744979647092",-78.58745,35.786105
WAYNE PHARMACY,2302 WAYNE MEMORIAL DRIVE,GOLDSBORO,NC,27534,1726,WAYNE,"35.39809081433957, -77.96085984220791",-77.96086,35.398091
KERR DRUG,9650 STRICKLAND ROAD,RALEIGH,NC,27615,1903,WAKE,"35.903761001069306, -78.65615978324738",-78.65616,35.903761
GRAHAM DRUG COMPANY,116 EAST MAIN STREET,WALLACE,NC,28466,2720,DUPLIN,"34.73494106537782, -77.99480633564387",-77.994806,34.734941
PHARMACARE SERVICES,138 MAPLE AVENUE,BURLINGTON,NC,27215,5847,ALAMANCE,"36.09216974673637, -79.43813480657602",-79.438135,36.09217
RITE AID - 11486,2215 WEST ARROWOOD ROAD,CHARLOTTE,NC,28217,7939,MECKLENBURG,"35.14597794852345, -80.92559258492984",-80.925593,35.145978
RITE AID - 11550,102 HARPER AVENUE NORTHWEST,LENOIR,NC,28645,5057,CALDWELL,"35.91469108872274, -81.52597405186097",-81.525974,35.914691
BURKE PHARMACY,307 WEST MEETING STREET,MORGANTON,NC,28655,3866,BURKE,"35.742423087355576, -81.68895801360142",-81.688958,35.742423
RITE AID - 11480,8532 UNIVERSITY CITY BOULEVARD,CHARLOTTE,NC,28213,3579,MECKLENBURG,"35.2959227766148, -80.73881964850793",-80.73882,35.295923
KMART,706 EAST DIXON BOULEVARD,SHELBY,NC,28152,6832,CLEVELAND,"35.27336355918088, -81.52892762421047",-81.528928,35.273364
WALGREENS - 6935,3101 NEW BERN AVENUE,RALEIGH,NC,27610,1216,WAKE,"35.788939341177624, -78.58809622735899",-78.588096,35.788939
WAL-MART - 1666,3304 EASTWAY DRIVE,CHARLOTTE,NC,28205,5649,MECKLENBURG,"35.210845548583166, -80.78373152349097",-80.783732,35.210845
CAROLINAS MEDICAL CENTER PHARMACY,920 CHURCH STREET NORTH,CONCORD,NC,28025,2927,CABARRUS,"35.43591129037371, -80.60240604690152",-80.602406,35.435911
RITE AID - 11474,6231 FAIRVIEW ROAD,CHARLOTTE,NC,28210,3262,MECKLENBURG,"35.15087241882701, -80.8358689079237",-80.835869,35.150872
CVS - 6988,11000 CREEDMOOR ROAD,RALEIGH,NC,27614,9205,WAKE,"35.943182107568184, -78.68582205304527",-78.685822,35.943182
WHITLEY DRUGS INCORPORATED,605 GREENVILLE HIGHWAY,HENDERSONVILLE,NC,28792,5757,HENDERSON,"35.305844128903395, -82.45867735037938",-82.458677,35.305844
BIG VALUE DISCOUNT DRUG CENTER,8406 RICHLANDS HIGHWAY,RICHLANDS,NC,28574,,ONSLOW,"34.89926037106924, -77.54925582859356",-77.549256,34.89926
WAL-MART SUPERCENTER - 5063,1830 GALLERIA BOULEVARD,CHARLOTTE,NC,28270,2409,MECKLENBURG,"35.13893105702264, -80.73193972783614",-80.73194,35.138931
REALO DISCOUNT DRUGS,2117 SOUTH GLENBURNIE ROAD,NEW BERN,NC,28562,2239,CRAVEN,"35.09515918604756, -77.0975578914835",-77.097558,35.095159
MEDICAL CENTER PHARMACY,805 LONG DRIVE,ROCKINGHAM,NC,28379,4317,RICHMOND,"34.9318003985695, -79.75045980597523",-79.75046,34.9318
RITE AID - 11329,2574 SOUTH CHURCH STREET,BURLINGTON,NC,27215,5204,ALAMANCE,"36.08039193294131, -79.4818111245837",-79.481811,36.080392
CANNON PHARMACY,342 EAST PARKER ROAD,MORGANTON,NC,28655,5111,BURKE,"35.72843860435806, -81.65619549022966",-81.656195,35.728439
CVS - 4391,1845 MARTIN LUTHER KING PARKWAY,DURHAM,NC,27707,3585,DURHAM,"35.960526267972845, -78.9598443338489",-78.959844,35.960526
MEDICAL PARK PHARMACY,1872 WEST ARLINGTON BOULEVARD,GREENVILLE,NC,27834,5704,PITT,"35.598647791062646, -77.40626265469771",-77.406263,35.598648
VILLAGE PRESCRIPTION CENTER,108 EAST OLD UNITED STATES HIGHWAY 74 76,LAKE WACCAMAW,NC,28450,,COLUMBUS,"34.32254930770437, -78.52145176748505",-78.521452,34.322549
RITE AID - 11392,5045 FALLS OF NEUSE ROAD,RALEIGH,NC,27609,5462,WAKE,"35.85012971681293, -78.61584035205058",-78.61584,35.85013
MONCURE COMMUNITY HEALTH CENTER,7228 MONCURE PITTSBORO ROAD,MONCURE,NC,27559,9595,CHATHAM,"35.6314810317242, -79.09614120795037",-79.096141,35.631481
UNITED STATES COAST GUARD AIR STATION ELIZABETH CITY,1183 WEEKSVILLE ROAD,ELIZABETH CITY,NC,27909,8437,PASQUOTANK,"36.262575110952575, -76.17057572728798",-76.170576,36.262575
MURDOCH DEVELOPMENTAL CENTER,1600 EAST C STREET,BUTNER,NC,27509,2530,GRANVILLE,"36.14919547529091, -78.73559500650431",-78.735595,36.149195
WALGREENS - 9434,424 NORTH BRIGHTLEAF BOULEVARD,SMITHFIELD,NC,27577,4674,JOHNSTON,"35.51207179068056, -78.33513476665613",-78.335135,35.512072
BEULAVILLE PHARMACY,114 CROSSOVER ROAD,BEULAVILLE,NC,28518,8800,DUPLIN,"34.92960444568859, -77.7687175781537",-77.768718,34.929604
WALGREENS - 9084,3431 MATTHEWS MINT HILL ROAD,MATTHEWS,NC,28105,4030,MECKLENBURG,"35.13701647053368, -80.684431540683",-80.684432,35.137017
CAROLINA INFUSION CARE,13504 SOUTH POINT BOULEVARD,CHARLOTTE,NC,28273,6763,MECKLENBURG,"35.11046582893481, -80.95830916643483",-80.958309,35.110466
TABLE ROCK PHARMACY,200 WEST FLEMING DRIVE,MORGANTON,NC,28655,3918,BURKE,"35.737902896901176, -81.67997293020652",-81.679973,35.737903
CENTER STREET PHARMACY,316 EAST CENTER STREET,LEXINGTON,NC,27292,4108,DAVIDSON,"35.819836738974274, -80.24830016132333",-80.2483,35.819837
RITE AID - 11450,601 EAST KING STREET,KINGS MOUNTAIN,NC,28086,3113,CLEVELAND,"35.24112154991955, -81.33230130266297",-81.332301,35.241121
BRYAN DRUGS,421 NORTH MAIN STREET,TARBORO,NC,27886,4310,EDGECOMBE,"35.898018287513906, -77.53482106494015",-77.534821,35.898018
WAL-MART - 1614,1525 GLENN SCHOOL ROAD,DURHAM,NC,27704,3515,DURHAM,"36.02815411761837, -78.84392105751076",-78.843921,36.028154
HARRIS TEETER - 129,6610 OLD MONROE ROAD,INDIAN TRAIL,NC,28079,5351,UNION,"35.04725459932028, -80.6486079768766",-80.648608,35.047255
CVS - 5597,3311 DOCTOR MARTIN LUTHER KING JUNIOR BOULEVARD,NEW BERN,NC,28562,5222,CRAVEN,"35.09861803169678, -77.09409574262439",-77.094096,35.098618
TARGET,4841 GROVE BARTON ROAD,RALEIGH,NC,27613,1900,WAKE,"35.870580333415646, -78.72022651544128",-78.720226,35.87058
MAIN STREET PHARMACY,213 WEST MAIN STREET,DURHAM,NC,27701,3213,DURHAM,"35.99577997006951, -78.90237348225034",-78.902373,35.99578
RITE AID - 11340,305 UNITED STATES HIGHWAY 64 WEST,LEXINGTON,NC,27295,,DAVIDSON,"35.83344821376402, -80.2797738626736",-80.279774,35.833448
RITE AID - 11452,15090 IDLEWILD ROAD,MATTHEWS,NC,28104,3653,UNION,"35.12288197971957, -80.65230715645008",-80.652307,35.122882
HEMOPHILIA FIRST LIMITED LIABILITY COMPANY,406 WILLOW SPRING COURT,GREENSBORO,NC,27410,3118,GUILFORD,"36.09435262167613, -79.90747559861992",-79.907476,36.094353
PHARMERICA,3400 WEST WENDOVER AVENUE,GREENSBORO,NC,27407,1583,GUILFORD,"36.06181801888642, -79.86205664809579",-79.862057,36.061818
INGLES MARKETS - 13,400 EAST UNITED STATES HIGHWAY 19E,BURNSVILLE,NC,28714,,YANCEY,"35.914102830481234, -82.29076203803757",-82.290762,35.914103
RITE AID - 11318,932 SOUTH STATE STREET,YADKINVILLE,NC,27055,6765,YADKIN,"36.11755050435226, -80.66159238138327",-80.661592,36.117551
RITE AID - 11493,5740 NORTH GRAHAM STREET,CHARLOTTE,NC,28269,4839,MECKLENBURG,"35.291086010411036, -80.79667648103472",-80.796677,35.291086
A1 PHARMACY AND SURGICAL SUPPLY,124 FOREST HILL ROAD,LEXINGTON,NC,27295,2008,DAVIDSON,"35.83560387252065, -80.27878219913917",-80.278782,35.835604
WAL-MART SUPERCENTER - 1379,210 GREENVILLE BOULEVARD,GREENVILLE,NC,27834,6908,PITT,"35.57754239606469, -77.38760028782302",-77.3876,35.577542
WAL-MART SUPERCENTER - 4477,2710 NORTH MAIN STREET,HIGH POINT,NC,27265,2825,GUILFORD,"35.99438778087136, -80.02836717150771",-80.028367,35.994388
CVS - 5593,3341 RANDLEMAN ROAD,GREENSBORO,NC,27406,7001,GUILFORD,"36.00377030975198, -79.80573681540167",-79.805737,36.00377
RITE AID - 11460,10020 PINEVILLE MATTHEWS ROAD,PINEVILLE,NC,28134,7552,MECKLENBURG,"35.08585422549207, -80.88634664568114",-80.886347,35.085854
SAM'S CLUB - 6570,3001 CALVARY DRIVE,RALEIGH,NC,27604,2801,WAKE,"35.84654409013762, -78.58540934086834",-78.585409,35.846544
CVS - 4126,1020 JOHN SMALL AVENUE,WASHINGTON,NC,27889,3759,BEAUFORT,"35.547637751780805, -77.04018810839446",-77.040188,35.547638
CVS - 7564,625 EAST ROOSEVELT BOULEVARD,MONROE,NC,28112,5124,UNION,"34.975754518955846, -80.51928198537529",-80.519282,34.975755
WALGREENS - 9898,803 NORTH JK POWELL BOULEVARD,WHITEVILLE,NC,28472,2122,COLUMBUS,"34.339510430661846, -78.70919369733126",-78.709194,34.33951
INGLES MARKET - 11,1980 ASHEVILLE HIGHWAY,HENDERSONVILLE,NC,28791,2110,HENDERSON,"35.336749377781516, -82.47121960140343",-82.47122,35.336749
AULANDER PHARMACY INCORPORATED,101 SOUTH COMMERCE STREET,AULANDER,NC,27805,9101,BERTIE,"36.22952796744169, -77.1139772808268",-77.113977,36.229528
CASHIERS VALLEY PHARMACY,72 INGLES PLAZA,CASHIERS,NC,28717,,JACKSON,"35.12040341308704, -83.08702669872314",-83.087027,35.120403
CLINIC PHARMACY,1901 HILLANDALE ROAD,DURHAM,NC,27705,2664,DURHAM,"36.03345290063083, -78.93647931486844",-78.936479,36.033453
CVS - 2714,3500 WAKE FOREST ROAD,RALEIGH,NC,27609,7307,WAKE,"35.8310385846629, -78.61791293143663",-78.617913,35.831039
CVS - 7500,2200 WEST CUMBERLAND STREET,DUNN,NC,28334,4444,HARNETT,"35.322545715612236, -78.63515879953891",-78.635159,35.322546
REALO DISCOUNT DRUGS,1913 EAST FIRE TOWER ROAD,GREENVILLE,NC,27858,4126,PITT,"35.56663201705389, -77.35379443936185",-77.353794,35.566632
SNEADS FERRY FAMILY PHARMACY,1016 OLD FOLKSTONE ROAD,SNEADS FERRY,NC,28460,9414,ONSLOW,"34.52499052599193, -77.43341506595253",-77.433415,34.524991
KMART,2701 FREEDOM DRIVE,CHARLOTTE,NC,28208,3853,MECKLENBURG,"35.23657110986879, -80.8855685954143",-80.885569,35.236571
CVS - 3214,5680 NC HIGHWAY 42 WEST,GARNER,NC,27529,8120,JOHNSTON,"35.60304648850461, -78.57021721405316",-78.570217,35.603046
CHAPEL HILL COMPOUNDING,1829 EAST FRANKLIN STREET,CHAPEL HILL,NC,27514,5874,ORANGE,"35.938961959726605, -79.0245102123764",-79.02451,35.938962
MEDICAP PHARMACY,305 NORTH JUDD PARKWAY NORTHEAST,FUQUAY VARINA,NC,27526,2370,WAKE,"35.58772906454464, -78.78149567258718",-78.781496,35.587729
THE UNIVERSITY OF NORTH CAROLINA HEMOPHILIA TREATMENT CENTER PHARMACY,200 EAST CAMERON AVENUE,CHAPEL HILL,NC,27514,3601,ORANGE,"35.911722374487944, -79.0510226444794",-79.051023,35.911722
EASTGATE PHARMACY,93 EASTGATE DRIVE,SYLVA,NC,28779,5171,JACKSON,"35.38668003005932, -83.20190582169629",-83.201906,35.38668
WALGREENS - 9730,207 NORTH FAYETTEVILLE STREET,ASHEBORO,NC,27203,5529,RANDOLPH,"35.70820015131589, -79.8143479714817",-79.814348,35.7082
HARRIS TEETER - 340,9759 SAM FURR ROAD,HUNTERSVILLE,NC,28078,4915,MECKLENBURG,"35.44424152792413, -80.86161215437737",-80.861612,35.444241
CVS - 3831,102 NORTH BICKETT BOULEVARD,LOUISBURG,NC,27549,2402,FRANKLIN,"36.099197070788186, -78.2942030860036",-78.294203,36.099197
BAYBORO PHARMACY,702 MAIN STREET,BAYBORO,NC,28515,9634,PAMLICO,"35.144179222593024, -76.7812528956046",-76.781253,35.144179
BI-LO - 26,595 HIGHWAY 601 BYPASS SOUTH,CONCORD,NC,28025,5858,CABARRUS,"35.38308466642417, -80.58049177017901",-80.580492,35.383085
RITE AID - 11326,12216 NORTH NC HIGHWAY 150,WINSTON SALEM,NC,27127,9730,DAVIDSON,"35.99365917173336, -80.2679258873698",-80.267926,35.993659
JONES DRUG STORE INCORPORATED,116 HILLSBORO STREET,OXFORD,NC,27565,3212,GRANVILLE,"36.31150549768056, -78.58981909007893",-78.589819,36.311506
SUPERTARGET,4037 DURHAM CHAPEL HILL BOULEVARD,DURHAM,NC,27707,2516,DURHAM,"35.966012502974586, -78.95879276287569",-78.958793,35.966012
RITE AID - 11458,614 BRAWLEY SCHOOL ROAD,MOORESVILLE,NC,28117,9121,IREDELL,"35.5840391650754, -80.87501473644089",-80.875015,35.584039
WAL-MART SUPERCENTER - 1156,169 NORMAN STATION BOULEVARD,MOORESVILLE,NC,28117,6396,IREDELL,"35.58952820776055, -80.85499663348779",-80.854997,35.589528
CVS - 7354,600 SOUTH MAIN STREET,KING,NC,27021,9009,STOKES,"36.26755316784441, -80.36153947576615",-80.36154,36.267553
MAST LONG TERM CARE PHARMACY,1910 ROSS MILL ROAD,HENDERSON,NC,27537,8789,VANCE,"36.34384531630825, -78.42867366185997",-78.428674,36.343845
CVS - 4298,6435 CAROLINA BEACH ROAD,WILMINGTON,NC,28412,2909,NEW HANOVER,"34.10357299869491, -77.89857372359846",-77.898574,34.103573
HIGHLANDS PHARMACY,225 MAIN STREET,HIGHLANDS,NC,28741,8446,MACON,"35.05353415957374, -83.20033840948994",-83.200338,35.053534
MADISON PHARMACY AND HOME CARE INCORPORATED,128 WEST MURPHY STREET,MADISON,NC,27025,1924,ROCKINGHAM,"36.38729726965322, -79.96102998454613",-79.96103,36.387297
RITE AID - 11333,2012 NORTH MAIN STREET,HIGH POINT,NC,27262,2134,GUILFORD,"35.982310150193236, -80.02150678860735",-80.021507,35.98231
CARE FIRST PHARMACY,1401 SOUTH SCALES STREET,REIDSVILLE,NC,27320,5634,ROCKINGHAM,"36.3426915086062, -79.66316528235188",-79.663165,36.342692
CVS - 4165,371 ASHEVILLE HIGHWAY,BREVARD,NC,28712,,TRANSYLVANIA,"35.247382145269725, -82.72330289661134",-82.723303,35.247382
COPPER CREEK PHARMACY,624 MATTHEWS MINT HILL ROAD,MATTHEWS,NC,28105,1774,MECKLENBURG,"35.116208203445794, -80.71216176545309",-80.712162,35.116208
TERMINAL DRUG STORE INCORPORATED,408 NASH STREET EAST,WILSON,NC,27893,,WILSON,"35.72274935819632, -77.90827246670095",-77.908272,35.722749
WAL-MART - 1821,9101 ALBEMARLE ROAD,CHARLOTTE,NC,28227,2621,MECKLENBURG,"35.213488908786076, -80.68893004038901",-80.68893,35.213489
CVS - 3185,1533 SOUTH BOULEVARD,CHARLOTTE,NC,28203,4723,MECKLENBURG,"35.213711954143314, -80.85509416676237",-80.855094,35.213712
CVS - 3559,111 SOUTH MAIN STREET,RUTHERFORDTON,NC,28139,2904,RUTHERFORD,"35.36519376767817, -81.95730399938002",-81.957304,35.365194
SUMMERFIELD PHARMACY,4446 UNITED STATES HIGHWAY 220 NORTH,SUMMERFIELD,NC,27358,,GUILFORD,"36.18882068832407, -79.88946924041309",-79.889469,36.188821
RITE AID - 11477,4215 PROVIDENCE ROAD,CHARLOTTE,NC,28211,4409,MECKLENBURG,"35.156788770785106, -80.79486552882109",-80.794866,35.156789
CVS - 5588,6050 SOUTH NC HIGHWAY 16,DENVER,NC,28037,,CATAWBA,"35.55850411707132, -81.06267758440296",-81.062678,35.558504
WALGREENS - 2700,1993 DICKERSON BOULEVARD,MONROE,NC,28110,2795,UNION,"35.00733045163899, -80.56119666909095",-80.561197,35.007331
TABOR CITY MEDICINE MART / MEDICINE MART VITAL CARE,220 SOUTH MAIN STREET,TABOR CITY,NC,28463,1904,COLUMBUS,"34.14682545453108, -78.87698952664532",-78.876989,34.146825
WAL-MART SUPERCENTER - 1288,1049 DURHAM ROAD,ROXBORO,NC,27573,6123,PERSON,"36.37679566039138, -78.98483831913312",-78.984838,36.376796
CVS - 7007,225 CHARLOTTE HIGHWAY,ASHEVILLE,NC,28803,8628,BUNCOMBE,"35.55084821817068, -82.47264451333358",-82.472645,35.550848
CVS - 427,10754 NC HIGHWAY 50 NORTH,BENSON,NC,27504,8711,JOHNSTON,"35.517105979657224, -78.57819316458284",-78.578193,35.517106
HARRIS TEETER - 137,88 CHATHAM DOWNS DRIVE,CHAPEL HILL,NC,27517,6111,CHATHAM,"35.83103402959676, -79.08649163618001",-79.086492,35.831034
CABARRUS HEALTH ALLIANCE,298 LINCOLN STREET SOUTHWEST,CONCORD,NC,28025,5469,CABARRUS,"35.398219094535584, -80.57968441820131",-80.579684,35.398219
RITE AID - 11324,2920 WAUGHTOWN STREET,WINSTON SALEM,NC,27107,1621,FORSYTH,"36.076110025057574, -80.18181101256818",-80.181811,36.07611
CVS - 3896,9308 KENDALL DRIVE,CHARLOTTE,NC,28214,8737,MECKLENBURG,"35.27342648294581, -80.96070480838016",-80.960705,35.273426
CLINIC PHARMACY,3736 SOUTH MAIN STREET,HOPE MILLS,NC,28348,1959,CUMBERLAND,"34.97100599513055, -78.94591325259448",-78.945913,34.971006
CVS - 7382,4961 LONG BEACH ROAD SOUTHEAST,SOUTHPORT,NC,28461,8152,BRUNSWICK,"33.95166863779734, -78.04994597992298",-78.049946,33.951669
CVS - 6033,2300 NC HIGHWAY 150,OAK RIDGE,NC,27310,,GUILFORD,"36.173661648466286, -79.98836547078984",-79.988366,36.173662
RITE AID - 11555,540 NC HIGHWAY 9,BLACK MOUNTAIN,NC,28711,3829,BUNCOMBE,"35.60815396233544, -82.32024457562663",-82.320245,35.608154
REALO DICOUNT DRUGS,13460 NC HIGHWAY 50,SURF CITY,NC,28445,6552,PENDER,"34.449252175547414, -77.5615739703624",-77.561574,34.449252
