Pharmacy,Populations,Insurance,Poverty,Work,Average,County,Target,Result
TABLE ROCK PHARMACY,[['37023020600']],0.1459993072393488,0.857637686179425,0.35902320748181504,0.454220066966863,Burke,0.62122229939238,True
CENTER STREET PHARMACY,"[['37057061400', '37057061904', '37057061400']]",0.16754109828611402,0.794450273988574,0.37740468695348023,0.44646535307605606,Davidson,0.613972849529569,True
RITE AID - 11450,[['37045950500']],0.1823040380047506,0.8643111638954869,0.2324955116696589,0.42637023785663214,Cleveland,0.6276466662622097,True
BRYAN DRUGS,"[['37065021000', '37065021000']]",0.1471861471861472,0.9513819513819514,0.2590742590742591,0.4525474525474526,Edgecombe,0.6422826503255457,True
WAL-MART - 1614,"[['37063001801', '37063001801']]",0.13433002342965525,0.7925917661497267,0.16501171482762467,0.36397783480233553,Durham,0.6141125194963134,False
HARRIS TEETER - 129,"[['37179020317', '37179020317']]",0.07021757558632383,0.9643967222379203,0.03160592255125285,0.35540674012516565,Union,0.6020998533440247,False
CVS - 5597,"[['37049960402', '37049960403', '37049960402']]",0.12097591394496843,0.9214280146542988,0.12780964191598201,0.39007119017174974,Craven,0.5961474614992683,True
RITE AID - 11340,"[['37057061600', '37057061203']]",0.20133296306581505,0.885448486531519,0.19411518616650397,0.42696554525461267,Davidson,0.613972849529569,True
RITE AID - 11452,"[['37179020319', '37179020319']]",0.10936051899907322,0.929255483472351,0.019462465245597776,0.35269282257234064,Union,0.6020998533440247,False
HEMOPHILIA FIRST LIMITED LIABILITY COMPANY,"[['37081016010', '37081016102']]",0.09755702960685973,0.8611875101116324,0.19042226176994015,0.38305560049614407,Guilford,0.6247971407630547,True
INGLES MARKETS - 13,"[['37199960101', '37199960300', '37199960200']]",0.1973896092889228,0.8850750063564709,0.1549427238014425,0.41246911314894535,Yancey,0.6042744820322857,True
RITE AID - 11318,"[['37197050402', '37197050503', '37197050503']]",0.13903290657073325,0.846788699608507,0.09254334645250505,0.3594549842105817,Yadkin,0.6112156567557393,False
RITE AID - 11493,"[['37119005307', '37119005404', '37119005535']]",0.08070287031883597,0.806790172537171,0.19960364645263576,0.36236556310288087,Mecklenburg,0.6095541200719841,False
A1 PHARMACY AND SURGICAL SUPPLY,"[['37057061202', '37057061203', '37057061203']]",0.2016402210732751,0.9392048493492601,0.12430889958979846,0.42171799000411125,Davidson,0.613972849529569,True
WAL-MART SUPERCENTER - 1379,[['37147000501']],0.08591572388916216,0.9162157730775538,0.2705187130663165,0.42421673667767745,Pitt,0.645969128565846,True
WAL-MART SUPERCENTER - 4477,"[['37057060101', '37057060103', '37067003313', '37081014409', '37081016303', '37081014409']]",0.13085279739272135,0.9414448669201521,0.07140499504896028,0.38123421978727795,Davidson,0.613972849529569,True
CVS - 5593,"[['37081012612', '37081012612']]",0.16122250970245797,0.8753234152652005,0.2802393272962484,0.43892841742130234,Guilford,0.6247971407630547,True
RITE AID - 11460,"[['37119005824', '37119005868', '37119005826']]",0.06706966033390904,0.8722893878334292,0.20026959368380512,0.3798762139503811,Mecklenburg,0.6095541200719841,True
SAM'S CLUB - 6570,"[['37183052704', '37183054008', '37183054015', '37183052704']]",0.07891372393422387,0.7546179958559274,0.23334655909712118,0.35562609296242415,Wake,0.6112400554835205,False
CVS - 4126,[['37013930400']],0.26706349206349206,0.9486111111111111,0.33652121936640766,0.5173986075136702,Beaufort,0.6190773159903187,True
CVS - 7564,"[['37179020601', '37179020701', '37179020702', '37179020602']]",0.11753461458979128,0.8339532961355652,0.20176259983475628,0.3844168368533709,Union,0.6020998533440247,True
WALGREENS - 9898,"[['37047930800', '37047930900']]",0.13338310314794077,0.8867736717680726,0.2017204837302082,0.40729241954874057,Columbus,0.6105412441232466,True
INGLES MARKET - 11,[['37089931100']],0.12294673967147834,0.8227974116475859,0.08611249377799901,0.3439522150323544,Henderson,0.5904929953090631,False
AULANDER PHARMACY INCORPORATED,"[['37015960200', '37015960300', '37091950300', '37091950300']]",0.1830326817118273,0.8979545626084987,0.20947273001964042,0.43015332477998885,Bertie,0.6246340789837063,True
CASHIERS VALLEY PHARMACY,"[['37099950700', '37099950900', '37099950900']]",0.056358967428030815,0.8999864846600892,0.08906609001216381,0.34847051403342794,Jackson,0.6157628209602244,False
CLINIC PHARMACY,[['37051001606']],0.15306122448979592,0.8417122946739671,0.14085623678646936,0.3785432519834108,Cumberland,0.6040513776722567,True
CVS - 2714,"[['37183052701', '37183052701']]",0.08299566857621908,0.6551627777001537,0.1329240434037693,0.2903608298933807,Wake,0.6112400554835205,False
CVS - 7500,[['37085070500']],0.1646897025958398,0.8672855423757951,0.14095928226363008,0.3909781757450883,Harnett,0.6069880918386263,True
SNEADS FERRY FAMILY PHARMACY,"[['37133000403', '37133000404', '37133000405', '37133990100', '37133000405']]",0.11725630691147933,0.9201373339304374,0.08676028084252758,0.37471797389481476,Onslow,0.560977263219856,True
CVS - 3214,"[['37101041107', '37101041112']]",0.08825396825396825,0.9010430839002268,0.062494331065759634,0.35059712773998486,Johnston,0.608306517761373,False
CHAPEL HILL COMPOUNDING,"[['37135011902', '37135011902']]",0.06328059950041633,0.9627393838467944,0.1315570358034971,0.38585900638356935,Orange,0.6325227083559514,True
THE UNIVERSITY OF NORTH CAROLINA HEMOPHILIA TREATMENT CENTER PHARMACY,"[['37135011601', '37135011601']]",0.036626916524701875,0.969335604770017,1.0,0.6686541737649062,Orange,0.6325227083559514,True
EASTGATE PHARMACY,"[['37099950200', '37099950300', '37099950400']]",0.1781783378529271,0.8310735364491945,0.17156511350059736,0.3936056626009063,Jackson,0.6157628209602244,True
WALGREENS - 9730,[['37151030201']],0.20253968253968255,0.8476190476190476,0.2092063492063492,0.41978835978835977,Randolph,0.6098074001924837,True
HARRIS TEETER - 340,"[['37119006407', '37119006407']]",0.06359649122807018,0.9817251461988304,0.018812606889811873,0.35471141477223744,Mecklenburg,0.6095541200719841,False
CVS - 3831,"[['37069060100', '37069060200', '37069060301', '37069060302']]",0.1829515251234021,0.8993165422098468,0.14063324538258576,0.40763377090527825,Franklin,0.6066106492302533,True
BAYBORO PHARMACY,"[['37137950103', '37137950202', '37137950203', '37137950204', '37137950103']]",0.20960236886632827,0.8956218274111675,0.1269874920500318,0.4107372294425092,Pamlico,0.5962471867458443,True
BI-LO - 26,"[['37025040501', '37025040502', '37025041503', '37025042201', '37025042101']]",0.09049740163325909,0.8976243504083148,0.13872789418932976,0.37561654874363454,Cabarrus,0.6096473779385173,True
RITE AID - 11326,"[['37057060301', '37057060302', '37067003703']]",0.1313108444645687,0.9006678741227078,0.061470538291730346,0.36448308562633563,Davidson,0.613972849529569,False
JONES DRUG STORE INCORPORATED,[['37077970400']],0.15896671634376552,0.849478390461997,0.24764033780427222,0.4186951482033449,Granville,0.609907866916445,True
RITE AID - 11458,[['37097061403']],0.11811577220529647,0.9784391844387157,0.07197513151602104,0.3895100293866778,Iredell,0.6076536297665317,True
WAL-MART SUPERCENTER - 1156,"[['37097061403', '37097061403']]",0.11811577220529647,0.9784391844387157,0.07197513151602104,0.3895100293866778,Iredell,0.6076536297665317,True
CVS - 7354,"[['37169070503', '37169070505', '37169070506', '37169070506']]",0.18986438258386867,0.8788008565310492,0.1046395431834404,0.3911015940994527,Stokes,0.6173559403127896,True
MAST LONG TERM CARE PHARMACY,"[['37181960100', '37181960200', '37181960500']]",0.20973532604157968,0.9270268013692912,0.1723302997411706,0.43636414238401383,Vance,0.6316686205549039,True
CVS - 4298,"[['37129012106', '37129012108', '37129990100', '37129012108']]",0.15092487731219328,0.887353718384296,0.07759068318374007,0.3719564262934098,New Hanover,0.6183353687872396,True
HIGHLANDS PHARMACY,"[['37113970502', '37113970501']]",0.10271480548558634,0.8760145535964176,0.10641891891891891,0.36171609266697424,Macon,0.600861345304573,True
MADISON PHARMACY AND HOME CARE INCORPORATED,"[['37157041001', '37157041002', '37157040800']]",0.09979692486219902,0.8790977661734842,0.21181765389082463,0.3969041149755026,Rockingham,0.6298912027105816,True
RITE AID - 11333,[['37081013602']],0.1298434693353862,0.8211444701052092,0.22527187985499741,0.3920866064318642,Guilford,0.6247971407630547,True
CARE FIRST PHARMACY,"[['37157041502', '37157041502']]",0.17341430499325236,0.9067139001349528,0.2700656234225139,0.4500646095169063,Rockingham,0.6298912027105816,True
CVS - 4165,"[['37175960202', '37175960301']]",0.16958666439870726,0.9084878380676986,0.12317210348706412,0.4004155353178233,Transylvania,0.5864944358531187,True
COPPER CREEK PHARMACY,"[['37119005834', '37119005835', '37119005834']]",0.10438521066208083,0.933104041272571,0.06955922865013774,0.3690161601949298,Mecklenburg,0.6095541200719841,True
TERMINAL DRUG STORE INCORPORATED,"[['37195000200', '37195000801', '37195000200']]",0.18495684340320592,0.730209617755857,0.61134401972873,0.5088368269625977,Wilson,0.622093416535606,True
WAL-MART - 1821,"[['37119001922', '37119005617', '37119005626', '37119001917']]",0.08119905000320946,0.7962000128377945,0.1666345721804994,0.3480112116738345,Mecklenburg,0.6095541200719841,False
CVS - 3185,"[['37119000401', '37119000402', '37119000401']]",0.061865189289012,0.9761772853185595,0.07663896583564174,0.37156048014773774,Mecklenburg,0.6095541200719841,True
CVS - 3559,"[['37149920101', '37161960201', '37161960202', '37161960203', '37161960400', '37161960501', '37161960503']]",0.22708816705336426,0.88915313225058,0.1555335738391714,0.42392495771437194,Polk,0.5920259619842373,True
SUMMERFIELD PHARMACY,[['37081015800']],0.11572298669072863,0.9697721633205504,0.08019399954883825,0.3885630498533725,Guilford,0.6247971407630547,True
RITE AID - 11477,"[['37119002004', '37119002005', '37119002006', '37119002008', '37119002907', '37119002908', '37119002005']]",0.06142955941580896,0.9471949879988609,0.03844432691916521,0.3490229581112783,Mecklenburg,0.6095541200719841,False
CVS - 5588,"[['37109070902', '37035011506']]",0.12999309596607161,0.9496991813788342,0.0536318407960199,0.3777747060469752,Lincoln,0.6080074705264387,True
WALGREENS - 2700,[['37179020406']],0.09857670005271481,0.7011070110701108,0.11411172888535875,0.3045984800027281,Union,0.6020998533440247,False
TABOR CITY MEDICINE MART / MEDICINE MART VITAL CARE,"[['37047931202', '37047931201']]",0.2277314611671786,0.9192628345765687,0.250987275120667,0.4659938569548048,Columbus,0.6105412441232466,True
WAL-MART SUPERCENTER - 1288,"[['37145920601', '37145920400']]",0.21868463862421567,0.8745061584940739,0.2826137418755803,0.4586015129979566,Person,0.6329564005914684,True
CVS - 7007,"[['37021003201', '37021003201']]",0.10294117647058823,0.9242081447963801,0.02771493212669683,0.3516214177978884,Buncombe,0.6032988614670457,False
CVS - 427,"[['37101041106', '37101041504', '37101041505', '37101041506', '37101041507', '37101041509', '37101041511', '37101041509']]",0.10713658245194842,0.8938472890825397,0.0980467926649336,0.36634355473314056,Johnston,0.608306517761373,True
HARRIS TEETER - 137,"[['37037020103', '37037020104', '37037020108', '37037020105']]",0.10042060988433228,0.9721345951629863,0.03616502280199385,0.36957340928310417,Chatham,0.6020336574752454,True
RITE AID - 11324,"[['37067003309', '37067003310', '37067003403', '37067003404', '37067003404']]",0.10172596663773985,0.8305852858933565,0.3432063263838965,0.4251725263049975,Forsyth,0.6221954212353153,True
CVS - 3896,"[['37119006005', '37119006009', '37119006011', '37119006011']]",0.12980385903364694,0.9149258491468665,0.11768457981183224,0.3874714293307819,Mecklenburg,0.6095541200719841,True
CVS - 7382,"[['37019020204', '37019020305']]",0.13336745138178097,0.8880245649948822,0.07909546710324362,0.36682916115996894,Brunswick,0.5945979614666878,True
CVS - 6033,"[['37081015901', '37081015902', '37081015902']]",0.08273636656986125,0.9477250726040658,0.06395611487576637,0.3648058513498978,Guilford,0.6247971407630547,False
RITE AID - 11555,"[['37021003105', '37021003205', '37021003103']]",0.2129420617005267,0.9115124153498871,0.11278553299492386,0.41241333668177926,Buncombe,0.6032988614670457,True
REALO DICOUNT DRUGS,"[['37141920104', '37141920105', '37141920201', '37141920105']]",0.16542280485430594,0.9247193198779934,0.09038350356523416,0.39350854276584446,Pender,0.6072532408333887,True
GO PHARMACY,"[['37017950602', '37047930300', '37047930300']]",0.16535827626524136,0.9021212627359279,0.15320842314707345,0.4068959873827475,Bladen,0.6443337208658583,True
WALGREENS - 9558,"[['37057060303', '37067004014', '37067004015', '37067004014']]",0.1279964107165748,0.9137290091013972,0.08294901357929797,0.37489147779909,Davidson,0.613972849529569,True
WAL-MART SUPERCENTER - 1290,"[['37193960700', '37193960801', '37193960802', '37193960902', '37193961001', '37193960700']]",0.18137508626639062,0.8586956521739131,0.20604085180356366,0.4153705300812891,Wilkes,0.613919248260094,True
CVS - 5537,[['37089931300']],0.1675430210325048,0.8271988527724665,0.2447418738049713,0.41316124920331426,Henderson,0.5904929953090631,True
PHARMACY LAND,"[['37157040200', '37157040200']]",0.1899895178197065,0.8383123689727463,0.25471698113207547,0.42767295597484273,Rockingham,0.6298912027105816,True
INGLES MARKETS - 127,"[['37149920202', '37161960301', '37161960302', '37161960302']]",0.17120894479385046,0.9295946890286513,0.14032002813434147,0.41370788731894775,Polk,0.5920259619842373,True
RITE AID - 11384,"[['37183054203', '37183054212']]",0.16622329013987813,0.9497125203810177,0.1035074178886888,0.40648107613652823,Wake,0.6112400554835205,True
CAROLINAS MEDICAL CENTER - MORROCROFT MEDICAL PLAZA,"[['37119003006', '37119002903']]",0.0660092807424594,0.9417633410672854,0.03392774432607689,0.3472334553786072,Mecklenburg,0.6095541200719841,False
COSTWISE PHARMACY,[['37117970200']],0.23735527117611213,0.9296160877513712,0.21206581352833637,0.4596790574852732,Martin,0.636534161677096,True
LOWRY DRUG,[['37097060100']],0.10054572515296842,0.9199603108979659,0.19831571994715985,0.4062739186660314,Iredell,0.6076536297665317,True
WALGREENS - 7476,"[['37055970301', '37055970302', '37055970302']]",0.10756890168654874,0.8962361168243521,0.09226037929267042,0.3653551326011904,Dare,0.5847359151733029,True
WALGREENS - 7859,"[['37071033202', '37071033310', '37071033400', '37071032702']]",0.1745964316057774,0.8965590484282073,0.16856564796081355,0.4132403759982661,Gaston,0.615712135351936,True
RITE AID - 11355,"[['37081016005', '37081016006']]",0.09086866291135488,0.9328490957604506,0.08727218847236627,0.3703299823813906,Guilford,0.6247971407630547,False
SENTRY DRUG CENTER - 11,"[['37109071001', '37109070202']]",0.12383749388154675,0.8346793930494371,0.05580767815528027,0.338108188362088,Lincoln,0.6080074705264387,False
CARTER'S FAMILY PHARMACY,"[['37151030301', '37151030302', '37151030400', '37151030201']]",0.17740948779267005,0.8136366164284523,0.25127286969171375,0.41410632463761204,Randolph,0.6098074001924837,True
DAMERON DRUG STORE HEALTH MART PHARMACY,"[['37047931100', '37047931201', '37047931201']]",0.2171855279764409,0.8972444257467396,0.27513893257837896,0.46318962876718645,Columbus,0.6105412441232466,True
CVS - 4105,"[['37021002101', '37021002102']]",0.11092553931802367,0.8566457898399443,0.14293682889415701,0.370169386017375,Buncombe,0.6032988614670457,True
PREVO DRUGS,"[['37151030803', '37151030803']]",0.1926328502415459,0.9432367149758454,0.04253393665158371,0.39280116728965836,Randolph,0.6098074001924837,True
PUNGO DISTRICT HOSPITAL,"[['37013930700', '37013930102']]",0.16779497098646035,0.8764506769825918,0.18568665377176016,0.40997743391360414,Beaufort,0.6190773159903187,True
HARRIS TEETER - 138,"[['37183053408', '37183053603', '37183053425']]",0.05341071578770292,0.983682395491631,0.030473001255755545,0.3558553708450298,Wake,0.6112400554835205,False
WAL-MART SUPERCENTER - 5489,[['37155960502']],0.09531046461137646,0.8888406426400347,0.37026239067055394,0.45147116597398834,Robeson,0.6425942755842783,True
STANDARD DRUG,"[['37123960201', '37123960202']]",0.19174670935610102,0.8564567769477054,0.11413817663817664,0.387447220980661,Montgomery,0.60217836313777,True
ARCHDALE DRUG COMPANY INCORPORATED,"[['37151031503', '37151031503']]",0.14556296036478428,0.8260259558049807,0.12206243423360225,0.3645504501344558,Randolph,0.6098074001924837,False
